Folder,File,Created,Modified
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,47.wav,2023-06-22 01:29:59.552389,2023-06-22 01:29:59.556395
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,48.wav,2023-06-22 01:31:04.826390,2023-06-22 01:31:04.831935
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,49.wav,2023-06-22 01:32:05.918217,2023-06-22 01:32:05.923386
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,50.wav,2023-06-22 01:33:10.305999,2023-06-22 01:33:10.310034
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,51.wav,2023-06-22 01:34:14.308268,2023-06-22 01:34:14.313274
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,52.wav,2023-06-22 01:34:42.193735,2023-06-22 01:34:42.195736
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,53.wav,2023-06-22 01:35:44.349977,2023-06-22 01:35:44.354378
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,54.wav,2023-06-22 01:36:45.636291,2023-06-22 01:36:45.641327
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,55.wav,2023-06-22 01:37:26.989001,2023-06-22 01:37:26.993003
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,56.wav,2023-06-22 01:37:46.764597,2023-06-22 01:37:46.767341
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,57.wav,2023-06-22 01:38:47.744926,2023-06-22 01:38:47.749925
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,58.wav,2023-06-22 01:39:59.973131,2023-06-22 01:39:59.978442
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,59.wav,2023-06-22 01:40:39.674511,2023-06-22 01:40:39.678519
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,60.wav,2023-06-22 01:41:41.237831,2023-06-22 01:41:41.242799
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,61.wav,2023-06-22 01:42:26.075021,2023-06-22 01:42:26.078990
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,62.wav,2023-06-22 01:43:19.875925,2023-06-22 01:43:19.880006
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,63.wav,2023-06-22 01:44:23.986386,2023-06-22 01:44:23.990749
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,64.wav,2023-06-22 01:45:03.536974,2023-06-22 01:45:03.539983
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,65.wav,2023-06-22 01:46:00.346629,2023-06-22 01:46:00.351813
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,66.wav,2023-06-22 01:46:58.618561,2023-06-22 01:46:58.622769
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,67.wav,2023-06-22 01:47:45.815195,2023-06-22 01:47:45.819166
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,68.wav,2023-06-22 01:48:36.497740,2023-06-22 01:48:36.501719
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,69.wav,2023-06-22 01:49:44.069166,2023-06-22 01:49:44.074582
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,70.wav,2023-06-22 01:50:29.620715,2023-06-22 01:50:29.625158
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,71.wav,2023-06-22 01:51:18.955627,2023-06-22 01:51:18.959628
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,72.wav,2023-06-22 01:52:13.219638,2023-06-22 01:52:13.224617
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,73.wav,2023-06-22 01:53:06.064389,2023-06-22 01:53:06.069113
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,74.wav,2023-06-22 01:53:44.572923,2023-06-22 01:53:44.576930
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,75.wav,2023-06-22 01:54:32.835872,2023-06-22 01:54:32.839841
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,76.wav,2023-06-22 01:55:29.811292,2023-06-22 01:55:29.816295
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,77.wav,2023-06-22 01:56:28.249931,2023-06-22 01:56:28.254464
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,78.wav,2023-06-22 01:57:29.908451,2023-06-22 01:57:29.912451
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,79.wav,2023-06-22 01:58:44.147070,2023-06-22 01:58:44.152672
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,80.wav,2023-06-22 01:59:49.912435,2023-06-22 01:59:49.918139
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,81.wav,2023-06-22 02:00:52.157874,2023-06-22 02:00:52.162862
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,82.wav,2023-06-22 02:01:55.779734,2023-06-22 02:01:55.784287
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,83.wav,2023-06-22 02:02:47.529311,2023-06-22 02:02:47.532684
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,84.wav,2023-06-22 02:03:42.898818,2023-06-22 02:03:42.903362
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,85.wav,2023-06-22 02:04:49.777357,2023-06-22 02:04:49.783363
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,86.wav,2023-06-22 02:05:42.057768,2023-06-22 02:05:42.062714
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,87.wav,2023-06-22 02:06:43.717228,2023-06-22 02:06:43.723256
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 14_ Chapter 14\stephenfry,88.wav,2023-06-22 02:07:22.152546,2023-06-22 02:07:22.155912
